airport,countryCode,lat,lng,month_of_purchase,year_of_purchase,months_in_advance,month_of_flight,year_of_flight,airline,dist,duration,price,sale
PAS,GR,37.066666999999995,25.1,8,2019,6,2,2020,EuroWings,998.19,114.0,60.8,False
BLO,IS,65.666667,-20.3,10,2019,4,2,2020,EasyJet,803.74,95.0,57.0,False
DTM,DE,51.514826,7.613139,7,2019,4,11,2019,EuroWings,364.51,51.0,47.29,False
NWI,GB,52.669534,1.2767819999999999,5,2019,2,7,2019,EasyJet,801.32,95.0,74.85,False
MLO,GR,36.69611,24.475,11,2019,1,12,2019,RyanAir,1307.79,145.0,156.86,False
SZG,AT,47.791226,12.997330999999999,8,2019,2,10,2019,EasyJet,1819.6,196.0,118.79,False
URD,DE,49.8,11.133333,10,2019,9,7,2020,RyanAir,1268.14,141.0,79.43,False
NDZ,DE,53.768611,8.644722,12,2019,1,1,2020,EuroWings,987.59,113.0,79.1,False
RRS,NO,62.579167000000005,11.345556,1,2019,8,9,2019,EasyJet,1083.29,123.0,62.62,False
BOD,FR,44.83102,-0.70217,7,2019,4,11,2019,RyanAir,371.57,52.0,48.22,False
GLO,GB,51.894228000000005,-2.1657599999999997,6,2019,1,7,2019,EasyJet,389.9,53.0,43.85,False
BVA,FR,49.459488,2.110815,12,2019,1,1,2020,RyanAir,1495.18,164.0,114.8,False
EML,CH,47.0925,8.304722,3,2019,4,7,2019,EuroWings,900.44,105.0,89.35,False
MHJ,DE,49.47972,8.46972,7,2019,3,10,2019,RyanAir,1515.16,166.0,95.58,False
FLR,IT,43.802126,11.201989,3,2019,1,4,2019,EuroWings,1101.56,125.0,79.55,False
MHZ,GB,52.361902,0.486411,1,2019,7,8,2019,EuroWings,744.47,89.0,52.59,False
CQM,ES,38.858684000000004,-3.974536,12,2019,2,2,2020,EuroWings,582.81,73.0,48.67,False
ACE,ES,28.950668,-13.609059,7,2019,6,1,2020,RyanAir,1439.35,158.0,84.27,False
NOD,DE,53.583332999999996,7.2,2,2019,4,6,2019,EasyJet,1413.0,156.0,110.62,False
SOJ,NO,69.783333,20.933332999999998,7,2019,1,8,2019,EuroWings,766.39,91.0,90.34,False
QFK,NO,62.05,5.366667,2,2019,1,3,2019,EasyJet,1250.86,140.0,106.91,False
KAJ,FI,64.277778,27.688889,8,2019,1,9,2019,EuroWings,473.84,62.0,39.45,False
CDT,ES,40.213889,0.07333300000000001,10,2019,6,4,2020,RyanAir,1013.85,116.0,61.87,False
DRS,DE,51.124333,13.766082,12,2019,7,7,2020,EuroWings,381.09,53.0,34.45,False
BYF,FR,49.970389000000004,2.699448,2,2019,2,4,2019,EasyJet,1481.84,163.0,98.79,False
EPU,EE,58.418889,24.472777999999998,4,2019,3,7,2019,EuroWings,553.31,70.0,52.39,False
NTE,FR,47.157623,-1.601402,8,2019,1,9,2019,EuroWings,917.08,106.0,67.45,False
STA,DK,55.990278,8.355,3,2019,1,4,2019,EuroWings,1377.67,152.0,96.73,False
KAU,FI,63.1,23.083333,10,2019,1,11,2019,RyanAir,1110.94,126.0,136.31,False
ILD,ES,41.726926,0.5391640000000001,3,2019,1,4,2019,EuroWings,1878.85,202.0,128.55,False
HVM,IS,65.416667,-21.0,12,2019,2,2,2020,EuroWings,416.31,56.0,37.33,False
KKN,NO,69.72350300000001,29.891184000000003,5,2019,8,1,2020,EuroWings,765.05,91.0,50.96,False
CFU,GR,39.60784,19.914645,2,2019,3,5,2019,EuroWings,580.0,73.0,42.03,False
LBI,FR,43.933333000000005,2.15,2,2019,1,3,2019,EuroWings,1158.78,130.0,82.73,False
BOD,FR,44.83102,-0.70217,8,2019,4,12,2019,EuroWings,371.57,52.0,48.22,False
TRS,IT,45.820781,13.485678,12,2019,4,4,2020,EuroWings,557.17,70.0,42.0,False
WRY,GB,59.35,-2.95,9,2019,1,10,2019,RyanAir,368.14,51.0,32.45,False
EXT,GB,50.731109000000004,-3.410968,12,2019,5,5,2020,EasyJet,1077.37,122.0,69.13,False
ZGC,HR,45.803101,15.994173000000002,9,2019,4,1,2020,EasyJet,257.46,40.0,24.0,False
SVJ,NO,68.24498299999999,14.667774,3,2019,3,6,2019,EasyJet,1514.87,166.0,149.1,False
XFW,DE,53.535278000000005,9.835556,10,2019,2,12,2019,EuroWings,673.11,82.0,54.92,True
SDN,NO,61.766667000000005,6.216667,3,2019,2,5,2019,RyanAir,1272.09,142.0,103.27,False
PEF,DE,54.166667000000004,13.766667000000002,9,2019,4,1,2020,EasyJet,1587.9,173.0,103.8,False
SEX,DE,49.5,7.866667,8,2019,3,11,2019,EasyJet,1301.51,145.0,141.92,False
ORE,FR,47.916667,1.9,4,2019,5,9,2019,EuroWings,1352.21,150.0,57.95,True
PRG,CZ,50.106188,14.266638,1,2019,3,4,2019,EuroWings,1041.88,119.0,68.52,False
BRN,CH,46.911728000000004,7.50356,9,2019,3,12,2019,RyanAir,1102.97,125.0,146.82,False
HLY,GB,53.3,-4.633333,2,2019,2,4,2019,EuroWings,1005.37,115.0,69.7,False
PUF,FR,43.382348,-0.41357299999999997,10,2019,3,1,2020,EuroWings,1030.97,118.0,74.73,False
FUE,ES,28.450605,-13.869893,5,2019,1,6,2019,RyanAir,1103.35,125.0,103.41,False
FLF,DE,54.772222,9.383333,8,2019,2,10,2019,EuroWings,1458.0,160.0,96.97,False
FEL,DE,48.2,11.266667,8,2019,1,9,2019,EasyJet,1503.78,165.0,105.0,False
TPS,IT,37.901385,12.495865,6,2019,3,9,2019,EuroWings,481.2,63.0,36.27,False
JOE,FI,62.656788,29.613540000000004,1,2019,4,5,2019,EuroWings,1267.11,141.0,76.91,False
LWN,AM,40.716667,43.833333,5,2019,1,6,2019,EuroWings,1306.63,145.0,119.95,False
HZK,IS,65.955754,-17.419672,12,2019,7,7,2020,EuroWings,1133.88,128.0,83.2,False
FAO,PT,37.020646,-7.968545,4,2019,3,7,2019,RyanAir,1459.18,160.0,119.76,False
VGO,ES,42.224551,-8.634025,3,2019,1,4,2019,EuroWings,1480.88,163.0,103.73,False
LKN,NO,68.154216,13.614864,6,2019,2,8,2019,RyanAir,1271.47,142.0,134.25,False
BYR,DK,57.277563,11.005083,12,2019,5,5,2020,EasyJet,718.47,86.0,48.73,False
HZB,FR,50.616667,2.65,5,2019,3,8,2019,EuroWings,1099.74,124.0,92.81,False
DIJ,FR,47.270833,5.088889,4,2019,3,7,2019,EasyJet,1130.9,128.0,95.81,False
PSH,DE,54.5,8.116667,6,2019,3,9,2019,RyanAir,1491.56,164.0,94.42,False
CQM,ES,38.858684000000004,-3.974536,8,2019,4,12,2019,EuroWings,582.81,73.0,67.69,False
PAS,GR,37.066666999999995,25.1,3,2019,4,7,2019,EasyJet,998.19,114.0,80.84,False
KRH,GB,51.336110999999995,-0.186211,1,2019,1,2,2019,RyanAir,173.54,32.0,20.36,False
VLL,ES,41.70581,-4.844626,9,2019,2,11,2019,EasyJet,1536.05,168.0,173.09,False
LME,FR,48.0,1.25,1,2019,3,4,2019,RyanAir,1606.97,175.0,100.76,False
FRA,DE,50.048952,8.573678,1,2019,3,4,2019,EuroWings,1297.3,144.0,82.91,False
AES,NO,62.55964399999999,6.116605,10,2019,9,7,2020,EasyJet,789.01,93.0,62.87,False
GZM,MT,36.041667,14.208332999999998,8,2019,1,9,2019,EuroWings,1590.87,174.0,110.73,False
MOL,NO,62.745714,7.261039,5,2019,2,7,2019,RyanAir,754.74,90.0,85.09,False
NVS,FR,47.0,3.15,12,2019,2,2,2020,EasyJet,518.73,66.0,44.0,False
NWI,GB,52.669534,1.2767819999999999,9,2019,1,10,2019,EuroWings,801.32,95.0,39.3,True
MIK,FI,61.683889,27.213055999999998,10,2019,8,6,2020,EasyJet,1583.5,173.0,104.95,False
TRE,GB,56.500556,-6.871389,6,2019,1,7,2019,EuroWings,755.13,90.0,74.45,False
LID,NL,52.15,4.5,6,2019,1,7,2019,RyanAir,370.24,52.0,43.02,False
ORM,GB,52.233333,-0.9,4,2019,3,7,2019,EuroWings,564.68,71.0,53.14,False
SAK,IS,65.75,-19.65,6,2019,2,8,2019,EuroWings,1082.58,123.0,96.91,False
SKL,GB,57.333332999999996,-6.25,7,2019,1,8,2019,EuroWings,118.5,26.0,21.51,False
RNN,DK,55.063644999999994,14.758273999999998,8,2019,1,9,2019,RyanAir,1603.11,175.0,111.36,False
AUR,FR,44.8975,2.418056,1,2019,3,4,2019,RyanAir,727.84,87.0,50.09,False
CAG,IT,39.254333,9.060673,2,2019,1,3,2019,EasyJet,424.62,57.0,36.27,False
TRN,IT,45.191455,7.643049,10,2019,7,5,2020,EasyJet,371.48,52.0,26.0,False
AMR,ES,36.834446,-2.456111,7,2019,2,9,2019,RyanAir,1817.86,196.0,118.79,False
KTT,FI,67.695949,24.859026999999998,4,2019,1,5,2019,RyanAir,1498.72,164.0,104.36,False
BOO,NO,67.27261999999999,14.367839000000002,7,2019,7,2,2020,EasyJet,1555.73,170.0,51.0,True
CAL,GB,55.436389,-5.686667,11,2019,3,2,2020,RyanAir,1305.64,145.0,91.83,False
ZYR,BE,50.836945,4.3355559999999995,11,2019,4,3,2020,EuroWings,913.24,106.0,63.6,False
SCP,FR,45.416667,0.616667,11,2019,3,2,2020,EasyJet,337.17,48.0,30.4,False
UIP,FR,47.974444,-4.170833,3,2019,2,5,2019,EasyJet,1315.79,146.0,88.48,False
VIT,ES,42.833333,-2.5,6,2019,5,11,2019,EuroWings,1804.73,195.0,170.77,False
PSL,GB,56.233332999999995,-3.566667,11,2019,2,1,2020,RyanAir,1498.26,164.0,109.33,False
FEL,DE,48.2,11.266667,12,2019,2,2,2020,RyanAir,1503.78,165.0,110.0,False
HFN,IS,64.283333,-15.266667000000002,9,2019,6,3,2020,RyanAir,490.96,64.0,34.13,False
NRD,DE,53.833332999999996,7.1666669999999995,11,2019,7,6,2020,RyanAir,1559.15,170.0,110.5,False
OBN,GB,56.463501,-5.3996699999999995,6,2019,1,7,2019,RyanAir,728.69,87.0,71.97,False
DJU,IS,64.650278,-14.268332999999998,12,2019,4,4,2020,EuroWings,385.28,53.0,31.8,False
DPE,FR,49.884806,1.080755,9,2019,1,10,2019,RyanAir,950.95,110.0,70.0,False
SOY,GB,59.15528199999999,-2.6415319999999998,10,2019,9,7,2020,EasyJet,273.69,42.0,23.66,False
SWI,GB,51.566666999999995,-1.7833330000000003,6,2019,2,8,2019,EasyJet,510.66,66.0,52.0,False
EVX,FR,49.016667,1.15,11,2019,1,12,2019,EasyJet,1440.13,159.0,172.01,False
WFD,GB,53.33805600000001,-2.148889,1,2019,1,2,2019,EuroWings,671.49,82.0,52.18,False
VEY,IS,63.426389,-20.277778,4,2019,1,5,2019,EasyJet,738.77,88.0,56.0,False
SEC,FR,44.916667,6.5,11,2019,1,12,2019,EuroWings,12.36,16.0,12.98,True
RTM,NL,51.948949,4.433606,3,2019,1,4,2019,RyanAir,385.66,53.0,33.73,False
LNZ,AT,48.239868,14.193345,1,2019,4,5,2019,EasyJet,1550.71,170.0,46.36,True
GTW,CZ,49.2,17.516667,9,2019,2,11,2019,EasyJet,1488.51,163.0,167.94,False
RFN,IS,66.416667,-15.016667000000002,10,2019,1,11,2019,EuroWings,903.63,105.0,113.59,False
HEV,ES,37.266667,-6.95,5,2019,4,9,2019,EasyJet,993.78,114.0,62.18,False
GNE,BE,51.05,3.7166669999999997,8,2019,3,11,2019,EuroWings,901.18,105.0,102.77,False
PSH,DE,54.5,8.116667,11,2019,3,2,2020,RyanAir,1491.56,164.0,103.87,False
QLX,AT,47.483333,9.733333,2,2019,1,3,2019,RyanAir,814.49,96.0,61.09,False
TSO,GB,49.945555999999996,-6.331389,4,2019,2,6,2019,EuroWings,803.32,95.0,74.85,False
ILY,GB,55.681943999999994,-6.254167,10,2019,3,1,2020,EuroWings,1141.84,129.0,81.7,False
BOR,FR,47.655556,7.011667,1,2019,3,4,2019,RyanAir,1664.47,181.0,104.21,False
JLP,FR,43.65,7.1,1,2019,4,5,2019,EuroWings,859.28,100.0,54.55,False
LRH,FR,46.180556,-1.185833,8,2019,6,2,2020,RyanAir,600.04,75.0,40.0,False
EMA,GB,52.825872,-1.330595,4,2019,6,10,2019,EuroWings,716.36,86.0,41.7,False
BWK,HR,43.283333,16.683332999999998,3,2019,1,4,2019,EuroWings,1652.27,180.0,114.55,False
EOI,GB,59.190596,-2.772223,7,2019,1,8,2019,EuroWings,273.83,42.0,34.75,False
FAB,GB,51.278754,-0.7706069999999999,11,2019,4,3,2020,EuroWings,357.31,50.0,30.0,False
NOD,DE,53.583332999999996,7.2,2,2019,1,3,2019,EasyJet,1413.0,156.0,99.27,False
ETZ,FR,48.981653,6.243003,3,2019,2,5,2019,EasyJet,1407.31,155.0,93.94,False
SJZ,PT,38.664615999999995,-28.168429999999997,1,2019,5,6,2019,EasyJet,800.17,95.0,63.62,False
OFJ,IS,65.583333,-19.833333,2,2019,2,4,2019,EasyJet,932.81,108.0,65.45,False
AEY,IS,65.654567,-18.075067999999998,6,2019,4,10,2019,EuroWings,1158.82,130.0,70.91,False
SKN,NO,68.57914699999999,15.032921,10,2019,1,11,2019,EasyJet,1519.75,166.0,215.5,False
SNN,IE,52.69248,-8.92039,7,2019,2,9,2019,EasyJet,174.78,32.0,19.39,False
VLL,ES,41.70581,-4.844626,12,2019,3,3,2020,EuroWings,1536.05,168.0,106.4,False
COL,GB,56.61666700000001,-6.616667,9,2019,2,11,2019,RyanAir,617.35,76.0,78.3,False
SGD,DK,54.96444399999999,9.791731,6,2019,1,7,2019,EasyJet,1576.65,172.0,142.29,False
AHZ,FR,45.083333,6.0833330000000005,1,2019,1,2,2019,EasyJet,185.55,33.0,21.0,False
DHR,NL,52.95,4.75,3,2019,1,4,2019,EasyJet,699.26,84.0,53.45,False
DRM,GR,41.15,24.166667,1,2019,6,7,2019,EuroWings,1299.97,144.0,90.76,False
BHX,GB,52.452518000000005,-1.7332560000000001,9,2019,5,2,2020,RyanAir,427.77,57.0,32.3,False
EGC,FR,44.85,0.483333,12,2019,3,3,2020,EuroWings,105.11,25.0,15.83,False
PDL,PT,37.743846999999995,-25.696469,10,2019,1,11,2019,EasyJet,695.83,84.0,90.87,False
VAW,NO,70.354722,31.045556,12,2019,7,7,2020,EasyJet,266.66,41.0,31.98,False
ORK,IE,51.849107000000004,-8.489847,7,2019,4,11,2019,EasyJet,410.18,56.0,51.93,False
EBA,IT,42.763104,10.240409,12,2019,6,6,2020,EuroWings,1745.09,189.0,131.04,False
SQQ,LT,55.895292000000005,23.39311,2,2019,1,3,2019,RyanAir,1469.36,161.0,102.45,False
DLP,FR,48.866667,2.8,4,2019,1,5,2019,RyanAir,1672.53,182.0,115.82,False
DJU,IS,64.650278,-14.268332999999998,6,2019,2,8,2019,EuroWings,385.28,53.0,41.76,False
FLW,PT,39.466667,-31.15,9,2019,2,11,2019,RyanAir,541.68,69.0,71.09,False
LEH,FR,49.53391,0.088063,4,2019,5,9,2019,EuroWings,1053.45,120.0,61.82,False
XEX,FR,48.833333,2.65,3,2019,4,7,2019,EasyJet,1647.17,179.0,126.93,False
AUF,FR,47.85,3.5,5,2019,3,8,2019,RyanAir,1049.3,119.0,89.07,False
SIJ,IS,66.166667,-18.933332999999998,1,2019,1,2,2019,EasyJet,1512.54,166.0,68.66,True
ZAO,FR,44.45,1.45,9,2019,1,10,2019,EasyJet,633.2,78.0,49.64,False
ALL,IT,44.05,8.216667,7,2019,1,8,2019,EasyJet,1016.91,116.0,95.96,False
UDN,IT,46.033333,13.183333,1,2019,1,2,2019,RyanAir,707.81,85.0,54.09,False
RMU,ES,37.803000000000004,-1.125,7,2019,1,8,2019,EuroWings,865.54,101.0,83.55,False
BYJ,PT,38.090241999999996,-7.926813,10,2019,1,11,2019,EasyJet,915.14,106.0,114.67,False
PMI,ES,39.547654,2.730388,4,2019,2,6,2019,EasyJet,291.85,44.0,34.67,False
ZTH,GR,37.753505,20.884711,12,2019,6,6,2020,EasyJet,1062.43,121.0,83.89,False
BIA,FR,42.547616,9.480124,7,2019,3,10,2019,EuroWings,1670.2,182.0,104.79,False
KOK,FI,63.718838,23.133069,11,2019,1,12,2019,EasyJet,752.65,90.0,97.36,False
ACO,CH,46.159444,8.783056,10,2019,5,3,2020,EuroWings,322.18,47.0,31.96,False
BRF,GB,53.868531999999995,-1.6586330000000002,11,2019,8,7,2020,EuroWings,1117.57,126.0,76.44,False
HDB,DE,49.393346,8.651943,8,2019,3,11,2019,EasyJet,1610.63,176.0,172.27,False
DND,GB,56.454091000000005,-3.0145310000000003,5,2019,2,7,2019,EasyJet,1474.51,162.0,127.64,False
GLO,GB,51.894228000000005,-2.1657599999999997,6,2019,5,11,2019,EuroWings,389.9,53.0,46.42,False
FSC,FR,41.498633,9.098222999999999,3,2019,1,4,2019,EasyJet,1050.17,120.0,76.36,False
BNN,NO,65.459439,12.209954,12,2019,2,2,2020,RyanAir,1032.66,118.0,94.4,False
CRL,BE,50.459206,4.4538199999999994,4,2019,7,11,2019,EasyJet,1082.69,123.0,95.05,False
BZO,IT,46.462444,11.330511,8,2019,1,9,2019,RyanAir,711.65,86.0,54.73,False
RBM,DE,48.901635999999996,12.515756,11,2019,2,1,2020,RyanAir,1457.46,160.0,69.33,True
SYY,GB,58.213626,-6.321994999999999,5,2019,4,9,2019,RyanAir,474.42,62.0,33.82,False
HKV,BG,41.933333000000005,25.55,9,2019,1,10,2019,EuroWings,1873.46,202.0,83.55,True
AMS,NL,52.309069,4.7633849999999995,3,2019,1,4,2019,RyanAir,453.99,60.0,38.18,False
TNF,FR,48.750833,2.1130560000000003,7,2019,2,9,2019,EuroWings,1594.83,174.0,105.45,False
KIR,IE,52.181475,-9.535666,5,2019,1,6,2019,RyanAir,220.21,37.0,30.61,False
URE,EE,58.229938,22.509542,2,2019,6,8,2019,EasyJet,349.35,49.0,30.88,False
SOT,FI,67.383333,26.616667,9,2019,4,1,2020,RyanAir,1606.87,175.0,105.0,False
KVA,GR,40.912994,24.619675,3,2019,1,4,2019,RyanAir,1336.62,148.0,94.18,False
RHE,FR,49.310833,4.050555999999999,2,2019,4,6,2019,EasyJet,1747.9,189.0,134.02,False
TMP,FI,61.420449,23.617564,6,2019,1,7,2019,EuroWings,1592.38,174.0,143.95,False
FOG,IT,41.433991,15.544367000000001,11,2019,3,2,2020,RyanAir,987.18,113.0,71.57,False
PSV,GB,60.32220699999999,-1.693238,3,2019,1,4,2019,RyanAir,1194.02,134.0,85.27,False
MEN,FR,44.504157,3.5277480000000003,7,2019,7,2,2020,RyanAir,1080.64,123.0,61.5,False
LEH,FR,49.53391,0.088063,8,2019,8,4,2020,EasyJet,1053.45,120.0,56.0,False
KEV,FI,61.583332999999996,24.75,8,2019,1,9,2019,EasyJet,1407.34,155.0,98.64,False
UNT,GB,60.748559,-0.8496530000000001,2,2019,2,4,2019,RyanAir,1626.86,177.0,107.27,False
YLI,FI,64.05444399999999,24.728889000000002,1,2019,3,4,2019,EasyJet,267.41,41.0,23.61,False
KSF,DE,51.40568,9.376578,12,2019,3,3,2020,EuroWings,683.56,83.0,52.57,False
GHF,DE,49.65,9.966667,4,2019,2,6,2019,EuroWings,1763.75,191.0,150.48,False
DLE,FR,47.038253999999995,5.428719,8,2019,9,5,2020,RyanAir,1138.27,128.0,55.47,False
MUC,DE,48.353004999999996,11.790142999999999,3,2019,1,4,2019,EuroWings,1656.22,180.0,114.55,False
HAJ,DE,52.459254,9.694766,8,2019,3,11,2019,EasyJet,24.24,17.0,16.64,False
VAZ,FR,45.45,6.983333,12,2019,1,1,2020,EasyJet,358.82,50.0,35.0,False
BZO,IT,46.462444,11.330511,9,2019,3,12,2019,RyanAir,711.65,86.0,84.18,False
ROU,BG,43.683333000000005,26.05,5,2019,1,6,2019,RyanAir,862.03,101.0,83.55,False
PMF,IT,44.822222,10.295278,11,2019,1,12,2019,RyanAir,829.72,97.0,104.94,False
PEF,DE,54.166667000000004,13.766667000000002,4,2019,7,11,2019,EuroWings,1587.9,173.0,133.68,False
GRX,ES,37.184728,-3.776954,12,2019,1,1,2020,EuroWings,1524.92,167.0,116.9,False
WOB,GB,52.0,1.0,9,2019,2,11,2019,EasyJet,495.93,64.0,65.94,False
PSH,DE,54.5,8.116667,6,2019,1,7,2019,EuroWings,1491.56,164.0,135.67,False
SYK,IS,65.1,-22.8,3,2019,5,8,2019,EasyJet,403.61,55.0,36.83,False
AOC,DE,50.981945,12.506389,2,2019,4,6,2019,EuroWings,179.65,32.0,22.69,False
BRS,GB,51.386756,-2.710659,3,2019,9,12,2019,EuroWings,699.05,84.0,36.57,True
BLK,GB,53.778387,-3.041985,3,2019,3,6,2019,EasyJet,824.22,97.0,72.6,False
SCP,FR,45.416667,0.616667,6,2019,2,8,2019,EasyJet,337.17,48.0,37.82,False
AHO,IT,40.630404999999996,8.295891000000001,1,2019,6,7,2019,EasyJet,813.54,96.0,60.51,False
SQZ,GB,53.307852000000004,-0.5507029999999999,7,2019,5,12,2019,EasyJet,1228.79,137.0,119.98,False
BLO,IS,65.666667,-20.3,11,2019,2,1,2020,EasyJet,803.74,95.0,63.33,False
LID,NL,52.15,4.5,5,2019,1,6,2019,EasyJet,370.24,52.0,43.02,False
BYF,FR,49.970389000000004,2.699448,1,2019,1,2,2019,EuroWings,1481.84,163.0,103.73,False
OLO,CZ,49.633333,17.2,3,2019,7,10,2019,RyanAir,1426.08,157.0,46.39,True
PED,CZ,50.013333,15.738610999999999,7,2019,4,11,2019,RyanAir,1565.65,171.0,158.56,False
CNG,FR,45.683333000000005,-0.333333,6,2019,9,3,2020,EasyJet,488.17,63.0,27.3,False
MJF,NO,65.78439,13.218328,6,2019,1,7,2019,EuroWings,1260.21,141.0,139.97,False
AOC,DE,50.981945,12.506389,7,2019,9,4,2020,RyanAir,179.65,32.0,6.93,True
DTM,DE,51.514826,7.613139,2,2019,2,4,2019,EuroWings,364.51,51.0,30.91,False
BLX,IT,46.15,12.216667,9,2019,3,12,2019,EuroWings,758.54,90.0,88.09,False
PPW,GB,59.35145,-2.899779,6,2019,1,7,2019,EasyJet,368.55,51.0,42.19,False
SWI,GB,51.566666999999995,-1.7833330000000003,1,2019,2,3,2019,EuroWings,510.66,66.0,40.0,False
AEI,ES,36.128898,-5.441301,5,2019,4,9,2019,EuroWings,1584.83,173.0,94.36,False
HER,GR,35.33663,25.174193,6,2019,3,9,2019,EuroWings,1882.65,203.0,116.88,False
WEX,IE,52.333333,-6.466667,10,2019,3,1,2020,EasyJet,715.74,86.0,54.47,False
JYV,FI,62.403622999999996,25.681431,12,2019,2,2,2020,EasyJet,875.12,102.0,68.0,False
BJF,NO,70.6,29.666666999999997,4,2019,1,5,2019,EuroWings,440.64,59.0,45.05,False
QUF,EE,59.469213,24.822022,6,2019,2,8,2019,RyanAir,1217.66,136.0,107.15,False
MCU,FR,46.35,2.6,10,2019,5,3,2020,EasyJet,333.63,48.0,27.2,False
BHX,GB,52.452518000000005,-1.7332560000000001,2,2019,2,4,2019,EuroWings,427.77,57.0,34.55,False
HDB,DE,49.393346,8.651943,7,2019,5,12,2019,EuroWings,1610.63,176.0,154.13,False
KKY,IE,52.65,-7.25,10,2019,2,12,2019,RyanAir,749.22,89.0,91.7,False
KUT,GE,42.176389,42.4825,3,2019,1,4,2019,RyanAir,1540.46,169.0,107.55,False
POX,FR,49.096717,2.040864,1,2019,1,2,2019,RyanAir,1577.65,172.0,109.45,False
PIX,PT,38.466667,-28.3,11,2019,6,5,2020,EuroWings,918.86,106.0,56.53,False
NTB,NO,59.564868999999995,9.215656,11,2019,4,3,2020,EuroWings,554.31,70.0,50.4,False
HEV,ES,37.266667,-6.95,9,2019,1,10,2019,EuroWings,993.78,114.0,72.55,False
SIE,PT,37.944201,-8.809576,6,2019,3,9,2019,EasyJet,1231.57,138.0,79.45,False
KRS,NO,58.202549,8.073732000000001,6,2019,2,8,2019,RyanAir,419.89,56.0,52.95,False
TFS,ES,28.044444,-16.5725,12,2019,2,2,2020,EasyJet,702.46,85.0,56.67,False
SDR,ES,43.423086,-3.824453,11,2019,7,6,2020,EuroWings,1527.3,167.0,108.55,False
RMU,ES,37.803000000000004,-1.125,4,2019,1,5,2019,EuroWings,865.54,101.0,64.27,False
JOE,FI,62.656788,29.613540000000004,10,2019,9,7,2020,EuroWings,1267.11,141.0,79.43,False
CDT,ES,40.213889,0.07333300000000001,9,2019,1,10,2019,RyanAir,1013.85,116.0,73.82,False
CBG,GB,52.208044,0.177738,4,2019,3,7,2019,RyanAir,652.99,80.0,59.88,False
AHO,IT,40.630404999999996,8.295891000000001,2,2019,1,3,2019,EasyJet,813.54,96.0,45.82,True
NOD,DE,53.583332999999996,7.2,4,2019,8,12,2019,EuroWings,1413.0,156.0,112.51,False
OLA,NO,63.698789,9.604094,10,2019,2,12,2019,RyanAir,864.46,101.0,124.87,False
HDF,DE,53.878251,14.138242000000002,12,2019,1,1,2020,RyanAir,1322.91,147.0,102.9,False
GPA,GR,38.25,21.733333,12,2019,3,3,2020,EuroWings,1027.25,117.0,74.1,False
HFT,NO,70.679989,23.675867,2,2019,3,5,2019,EuroWings,416.83,56.0,38.69,False
NCE,FR,43.660488,7.2052320000000005,1,2019,8,9,2019,RyanAir,876.55,102.0,43.27,False
BRE,DE,53.052971,8.785352,8,2019,5,1,2020,EasyJet,556.28,70.0,39.67,False
NDY,GB,59.250065,-2.575134,8,2019,5,1,2020,EasyJet,343.83,49.0,27.77,False
RNN,DK,55.063644999999994,14.758273999999998,4,2019,8,12,2019,EuroWings,1603.11,175.0,126.21,False
AES,NO,62.55964399999999,6.116605,2,2019,2,4,2019,RyanAir,789.01,93.0,67.64,False
DPE,FR,49.884806,1.080755,12,2019,3,3,2020,EuroWings,950.95,110.0,69.67,False
IIA,IE,53.083332999999996,-9.533333,9,2019,1,10,2019,RyanAir,414.32,56.0,35.64,False
GLO,GB,51.894228000000005,-2.1657599999999997,10,2019,9,7,2020,RyanAir,389.9,53.0,29.86,False
GMY,DE,51.166667,6.366667,5,2019,1,6,2019,RyanAir,58.98,20.0,16.55,False
RCS,GB,51.35,0.5,1,2019,3,4,2019,EasyJet,140.16,29.0,16.7,False
PVN,BG,43.416667,24.616667,12,2019,2,2,2020,EuroWings,1032.14,118.0,78.67,False
GWW,DE,52.0,13.0,8,2019,6,2,2020,RyanAir,518.93,66.0,35.2,False
DOL,FR,49.362778000000006,0.164167,12,2019,1,1,2020,RyanAir,1160.06,131.0,91.7,False
LEI,ES,36.847984000000004,-2.371873,7,2019,5,12,2019,EasyJet,1782.05,193.0,169.02,False
STA,DK,55.990278,8.355,9,2019,3,12,2019,EuroWings,1377.67,152.0,148.78,False
LGO,DE,53.766667000000005,7.533333,4,2019,1,5,2019,EuroWings,1393.49,154.0,98.0,False
RAY,GB,55.833332999999996,-3.9666669999999997,9,2019,3,12,2019,EuroWings,1537.47,168.0,164.44,False
BMR,DE,53.716667,7.4,10,2019,1,11,2019,EuroWings,1417.69,156.0,168.76,False
HSK,ES,42.080927,-0.323469,8,2019,1,9,2019,EasyJet,1742.71,189.0,120.27,False
HSK,ES,42.080927,-0.323469,11,2019,1,12,2019,RyanAir,1742.71,189.0,204.46,False
HEL,FI,60.317953,24.966449,11,2019,3,2,2020,EuroWings,1744.71,189.0,119.7,False
LMP,IT,35.5,12.616667,4,2019,5,9,2019,EasyJet,1930.52,208.0,107.15,False
NOR,IS,65.131883,-13.746385,1,2019,7,8,2019,RyanAir,646.4,79.0,30.34,True
SCP,FR,45.416667,0.616667,5,2019,2,7,2019,EasyJet,337.17,48.0,37.82,False
CMF,FR,45.637994,5.88437,12,2019,3,3,2020,EuroWings,461.0,61.0,38.63,False
GVA,CH,46.229634000000004,6.105773999999999,6,2019,4,10,2019,EasyJet,826.68,97.0,63.49,False
